Date/Time, Zone, Temperature A, Temperature B, Damper, Aeration Direction, Blower Speed, Biofilter Temperature, Exhaust Temperature, Capped
02/27/2019 01:04:10, 1, 26.19574, 28.33758, 10, 1, 25, 95, 85, No
02/27/2019 02:04:14, 1, 26.19018, 28.37647, 10, 1, 25, 95, 85, No
02/27/2019 03:04:15, 1, 26.24852, 28.39869, 10, 1, 25, 95, 85, No
02/27/2019 04:04:15, 1, 26.2513, 28.43759, 10, 1, 25, 95, 85, No
02/27/2019 05:04:25, 1, 26.30686, 28.48481, 10, 1, 25, 95, 85, No
02/27/2019 06:04:34, 1, 26.29575, 28.48203, 10, 1, 25, 95, 85, No
02/27/2019 07:04:37, 1, 26.4402, 28.62371, 10, 1, 25, 95, 85, No
02/27/2019 08:04:41, 1, 25.79571, 28.61816, 10, 1, 25, 95, 85, No
02/27/2019 09:04:49, 1, 25.14844, 28.66816, 10, 1, 25, 95, 85, No
02/27/2019 10:04:56, 1, 25.12343, 28.72928, 10, 1, 25, 95, 85, No
02/27/2019 11:05:00, 1, 25.06509, 28.70983, 10, 1, 25, 95, 85, No
02/27/2019 12:05:09, 1, 25.15121, 28.8404, 10, 1, 25, 95, 85, No
02/27/2019 13:05:19, 1, 25.17066, 28.88762, 13.33333, 1, 25, 95, 85, No
02/27/2019 14:05:25, 1, 25.16788, 28.90707, 15, 1, 25, 95, 85, No
02/27/2019 15:05:27, 1, 25.23178, 28.9793, 15, 1, 25, 95, 85, No
02/27/2019 16:05:28, 1, 25.22622, 29.02652, 15, 1, 25, 95, 85, No
02/27/2019 17:05:38, 1, 25.29011, 29.03208, 15, 1, 25, 95, 85, No
02/27/2019 18:05:40, 1, 25.21233, 29.00985, 15, 1, 25, 95, 85, No
02/27/2019 19:05:40, 1, 25.25955, 29.0682, 15, 1, 25, 95, 85, No
02/27/2019 20:05:44, 1, 25.254, 29.16264, 15, 1, 25, 95, 85, No
02/27/2019 21:05:51, 1, 25.32901, 29.12375, 15, 1, 25, 95, 85, No
02/27/2019 22:05:51, 1, 25.35956, 29.22931, 15, 1, 25, 95, 85, No
02/27/2019 23:06:00, 1, 25.31789, 29.2821, 15, 1, 25, 95, 85, No
02/28/2019 00:06:08, 1, 25.33734, 29.29321, 15, 1, 25, 95, 85, No
02/28/2019 01:06:16, 1, 25.33734, 29.34322, 15, 1, 25, 95, 85, No
02/28/2019 02:06:24, 1, 25.34012, 29.39877, 15, 1, 25, 95, 85, No
02/28/2019 03:06:24, 1, 25.44568, 29.41266, 15, 1, 25, 95, 85, No
02/28/2019 04:06:31, 1, 25.48179, 29.421, 15, 1, 25, 95, 85, No
02/28/2019 05:06:39, 1, 25.47346, 29.48767, 15, 1, 25, 95, 85, No
02/28/2019 06:06:47, 1, 25.51513, 29.51822, 15, 1, 25, 95, 85, No
02/28/2019 07:06:55, 1, 25.52624, 29.54323, 15, 1, 25, 95, 85, No
02/28/2019 08:07:03, 1, 25.54569, 29.61546, 15, 1, 25, 95, 85, No
02/28/2019 09:07:04, 1, 25.60958, 29.72936, 15, 1, 25, 95, 85, No
02/28/2019 10:07:13, 1, 25.60125, 29.73492, 15, 1, 25, 95, 85, No
02/28/2019 11:07:13, 1, 25.66514, 29.75158, 15, 1, 25, 95, 85, No
02/28/2019 12:07:21, 1, 25.70681, 29.82381, 15, 1, 25, 95, 85, No
02/28/2019 13:07:28, 1, 25.6707, 29.81825, 15, 1, 25, 95, 85, No
02/28/2019 14:07:32, 1, 25.79293, 29.81825, 15, 1, 25, 95, 85, No
02/28/2019 15:07:36, 1, 25.7846, 29.8627, 15, 1, 25, 95, 85, No
02/28/2019 16:07:44, 1, 25.73459, 29.93493, 15, 1, 25, 95, 85, No
02/28/2019 17:07:46, 1, 25.78737, 29.95715, 15, 1, 25, 95, 85, No
02/28/2019 18:07:51, 1, 25.83738, 30.01549, 15, 1, 25, 95, 85, No
02/28/2019 19:07:55, 1, 25.79293, 30.06271, 15, 1, 25, 95, 85, No
02/28/2019 20:08:03, 1, 25.80126, 30.08216, 15, 1, 25, 95, 85, No
02/28/2019 21:08:12, 1, 25.93183, 30.12938, 15, 1, 25, 95, 85, No
02/28/2019 22:08:14, 1, 25.91794, 30.24328, 15, 1, 25, 95, 85, No
02/28/2019 23:08:21, 1, 25.96239, 30.19051, 15, 1, 25, 95, 85, No
03/01/2019 00:08:26, 1, 25.97072, 30.32663, 15, 1, 25, 95, 85, No
03/01/2019 01:08:30, 1, 25.99294, 30.36552, 15, 1, 25, 95, 85, No
03/01/2019 02:08:36, 1, 25.99017, 30.39886, 15, 1, 25, 95, 85, No
03/01/2019 03:08:43, 1, 26.03739, 30.42385, 15, 1, 25, 95, 85, No
03/01/2019 04:08:46, 1, 26.05962, 30.44886, 15, 1, 25, 95, 85, No
03/01/2019 05:08:50, 1, 26.07907, 30.50441, 15, 1, 25, 95, 85, No
03/01/2019 06:08:57, 1, 26.07351, 30.52109, 15, 1, 25, 95, 85, No
03/01/2019 07:09:04, 1, 26.13185, 30.59054, 15, 1, 25, 95, 85, No
03/01/2019 08:09:12, 1, 26.1374, 30.61832, 15, 1, 25, 95, 85, No
03/01/2019 09:09:15, 1, 26.19296, 30.74888, 15, 1, 25, 95, 85, No
03/01/2019 10:09:21, 1, 26.25408, 30.6961, 15, 1, 25, 95, 85, No
03/01/2019 11:09:26, 1, 26.26241, 30.77666, 15, 1, 25, 95, 85, No
03/01/2019 12:09:33, 1, 26.29575, 30.81, 15, 1, 25, 95, 85, No
03/01/2019 13:09:37, 1, 26.30686, 30.84056, 15, 1, 25, 95, 85, No
03/01/2019 14:09:44, 1, 26.31797, 30.90445, 15, 1, 25, 95, 85, No
03/01/2019 15:09:48, 1, 26.3652, 30.94056, 15, 1, 25, 95, 85, No
03/01/2019 16:09:51, 1, 26.36798, 30.96279, 15, 1, 25, 95, 85, No
03/01/2019 17:09:54, 1, 26.39854, 30.99057, 15, 1, 25, 95, 85, No
03/01/2019 18:09:59, 1, 26.37354, 31.01835, 15, 1, 25, 95, 85, No
03/01/2019 19:10:04, 1, 26.43187, 31.07391, 15, 1, 25, 95, 85, No
03/01/2019 20:10:07, 1, 26.43465, 31.09613, 15, 1, 25, 95, 85, No
03/01/2019 21:10:14, 1, 26.49299, 31.15725, 15, 1, 25, 95, 85, No
03/01/2019 22:10:22, 1, 26.52355, 31.20447, 15, 1, 25, 95, 85, No
03/01/2019 23:10:27, 1, 26.51799, 31.19059, 15, 1, 25, 95, 85, No
03/02/2019 00:10:34, 1, 26.56522, 31.24893, 15, 1, 25, 95, 85, No
03/02/2019 01:10:42, 1, 26.5791, 31.26281, 15, 1, 25, 95, 85, No
03/02/2019 02:10:52, 1, 26.61244, 31.27115, 15, 1, 25, 95, 85, No
03/02/2019 03:10:58, 1, 26.61244, 31.40726, 15, 1, 25, 95, 85, No
03/02/2019 04:11:07, 1, 26.63188, 31.40727, 15, 1, 25, 95, 85, No
03/02/2019 05:11:16, 1, 26.62633, 31.47672, 15, 1, 25, 95, 85, No
03/02/2019 06:11:15, 1, 26.69856, 31.52673, 15, 1, 25, 95, 85, No
03/02/2019 07:11:23, 1, 26.74023, 31.54339, 15, 1, 25, 95, 85, No
03/02/2019 08:11:22, 1, 26.74857, 31.60173, 15, 1, 25, 95, 85, No
03/02/2019 09:11:25, 1, 26.71801, 31.57394, 15, 1, 25, 95, 85, No
03/02/2019 10:11:30, 1, 26.82635, 31.61007, 15, 1, 25, 95, 85, No
03/02/2019 11:11:36, 1, 26.83468, 31.65729, 15, 1, 25, 95, 85, No
03/02/2019 12:11:42, 1, 26.86802, 31.79063, 15, 1, 25, 95, 85, No
03/02/2019 13:11:49, 1, 26.9208, 31.84897, 15, 1, 25, 95, 85, No
03/02/2019 14:11:55, 1, 26.93747, 31.79063, 15, 1, 25, 95, 85, No
03/02/2019 15:12:01, 1, 26.9458, 31.87675, 15, 1, 25, 95, 85, No
03/02/2019 16:12:06, 1, 26.95691, 31.9212, 15, 1, 25, 95, 85, No
03/02/2019 17:12:12, 1, 26.99858, 31.96565, 15.90909, 1, 25, 95, 85, Yes
03/02/2019 18:12:17, 1, 26.92635, 31.91842, 20, 1, 25, 95, 85, Yes
03/02/2019 19:12:22, 1, 26.94302, 32.05176, 20, 1, 25, 95, 85, Yes
03/02/2019 20:12:27, 1, 26.99025, 32.10177, 20, 1, 25, 95, 85, Yes
03/02/2019 21:12:36, 1, 26.9847, 32.11288, 20, 1, 25, 95, 85, Yes
03/02/2019 22:12:41, 1, 27.04303, 32.17122, 20, 1, 25, 95, 85, Yes
03/02/2019 23:12:50, 1, 27.04025, 32.21845, 20, 1, 25, 95, 85, Yes
03/03/2019 00:12:56, 1, 27.11803, 32.21845, 20, 1, 25, 95, 85, Yes
03/03/2019 01:13:02, 1, 27.11526, 32.23789, 20, 1, 25, 95, 85, Yes
03/03/2019 02:13:07, 1, 27.14026, 32.29067, 20, 1, 25, 95, 85, Yes
03/03/2019 03:13:11, 1, 27.11525, 32.34623, 20, 1, 25, 95, 85, Yes
03/03/2019 04:13:15, 1, 27.16249, 32.37124, 20, 1, 25, 95, 85, Yes
03/03/2019 05:13:22, 1, 27.21804, 32.42957, 20, 1, 25, 95, 85, Yes
03/03/2019 06:13:28, 1, 27.22082, 32.43513, 20, 1, 25, 95, 85, Yes
03/03/2019 07:13:32, 1, 27.26805, 32.44068, 20, 1, 25, 95, 85, Yes
03/03/2019 08:13:36, 1, 27.32361, 32.49625, 20, 1, 25, 95, 85, Yes
03/03/2019 09:13:45, 1, 27.37639, 32.54903, 20, 1, 25, 95, 85, Yes
03/03/2019 10:13:52, 1, 27.37917, 32.66015, 20, 1, 25, 95, 85, Yes
03/03/2019 11:13:57, 1, 27.4514, 32.66848, 20, 1, 25, 95, 85, Yes
03/03/2019 12:14:02, 1, 27.4764, 32.67404, 20, 1, 25, 95, 85, Yes
03/03/2019 13:14:08, 1, 27.53196, 32.78238, 20, 1, 25, 95, 85, Yes
03/03/2019 14:14:11, 1, 27.53473, 32.73238, 20, 1, 25, 95, 85, Yes
03/03/2019 15:14:17, 1, 27.60696, 32.84628, 20, 1, 25, 95, 85, Yes
03/03/2019 16:14:23, 1, 27.52918, 32.80183, 20, 1, 25, 95, 85, Yes
03/03/2019 17:14:27, 1, 27.56807, 32.88239, 20, 1, 25, 95, 85, Yes
03/03/2019 18:14:32, 1, 27.59029, 32.94906, 20, 1, 25, 95, 85, Yes
03/03/2019 19:14:38, 1, 27.63474, 33.10185, 20, 1, 25, 95, 85, Yes
03/03/2019 20:14:42, 1, 27.5514, 33.11296, 20, 1, 25, 95, 85, Yes
03/03/2019 21:14:46, 1, 27.64308, 33.19907, 20, 1, 25, 95, 85, Yes
03/03/2019 22:14:50, 1, 27.64586, 33.26298, 20, 1, 25, 95, 85, Yes
03/03/2019 23:14:55, 1, 27.64308, 33.33798, 20, 1, 25, 95, 85, Yes
03/04/2019 00:15:01, 1, 27.69308, 33.40465, 20, 1, 25, 95, 85, Yes
03/04/2019 01:15:08, 1, 27.69308, 33.46577, 20, 1, 25, 95, 85, Yes
03/04/2019 02:15:12, 1, 27.74586, 33.56578, 20, 1, 25, 95, 85, Yes
03/04/2019 03:15:18, 1, 27.77365, 33.59077, 20, 1, 25, 95, 85, Yes
03/04/2019 04:15:24, 1, 27.76531, 33.73246, 20, 1, 25, 95, 85, Yes
03/04/2019 05:15:29, 1, 27.82365, 33.7269, 20, 1, 25, 95, 85, Yes
03/04/2019 06:15:33, 1, 27.81253, 33.77135, 20, 1, 25, 95, 85, Yes
03/04/2019 07:15:40, 1, 27.82087, 33.83802, 20, 1, 25, 95, 85, Yes
03/04/2019 08:15:44, 1, 27.93477, 34.02692, 20, 1, 25, 95, 85, Yes
03/04/2019 09:15:48, 1, 27.93199, 34.05192, 20, 1, 25, 95, 85, Yes
03/04/2019 10:15:55, 1, 27.98199, 34.06859, 20, 1, 25, 95, 85, Yes
03/04/2019 11:16:00, 1, 28.082, 34.27139, 20, 1, 25, 95, 85, Yes
03/04/2019 12:16:04, 1, 28.09867, 34.27694, 20, 1, 25, 95, 85, Yes
03/04/2019 13:16:10, 1, 28.05145, 34.37695, 20, 1, 25, 95, 85, Yes
03/04/2019 14:16:15, 1, 28.09034, 34.46029, 20, 1, 25, 95, 85, Yes
03/04/2019 15:16:19, 1, 28.11534, 34.62697, 20, 1, 25, 95, 85, Yes
03/04/2019 16:16:23, 1, 28.10423, 34.65753, 20, 1, 25, 95, 85, Yes
03/04/2019 17:16:31, 1, 28.15979, 34.72698, 20, 1, 25, 95, 85, Yes
03/04/2019 18:16:38, 1, 28.13201, 34.84921, 20, 1, 25, 95, 85, Yes
03/04/2019 19:16:43, 1, 28.1709, 34.79642, 20, 1, 25, 95, 85, Yes
03/04/2019 20:16:49, 1, 28.18201, 34.98533, 20, 1, 25, 95, 85, Yes
03/04/2019 21:16:54, 1, 28.2209, 35.05479, 20, 1, 25, 95, 85, Yes
03/04/2019 22:17:00, 1, 28.21812, 35.16868, 20, 1, 25, 95, 85, Yes
03/04/2019 23:17:06, 1, 28.27646, 35.26035, 20, 1, 25, 95, 85, Yes
03/05/2019 00:17:11, 1, 28.27369, 35.28814, 20, 1, 25, 95, 85, Yes
03/05/2019 01:17:17, 1, 28.31536, 35.37147, 20, 1, 25, 95, 85, Yes
03/05/2019 02:17:24, 1, 28.32369, 35.56038, 20, 1, 25, 95, 85, Yes
03/05/2019 03:17:30, 1, 28.34592, 35.56594, 20, 1, 25, 95, 85, Yes
03/05/2019 04:17:35, 1, 28.3348, 35.65205, 20, 1, 25, 95, 85, Yes
03/05/2019 05:17:41, 1, 28.38758, 35.76318, 20, 1, 25, 95, 85, Yes
03/05/2019 06:17:46, 1, 28.45425, 35.82985, 20, 1, 25, 95, 85, Yes
03/05/2019 07:17:53, 1, 28.44592, 35.90763, 20, 1, 25, 95, 85, Yes
03/05/2019 08:17:57, 1, 28.45425, 36.06597, 20, 1, 25, 95, 85, Yes
03/05/2019 09:18:02, 1, 28.45703, 36.14376, 20, 1, 25, 95, 85, Yes
03/05/2019 10:18:09, 1, 28.55148, 36.24932, 20, 1, 25, 95, 85, Yes
03/05/2019 11:18:12, 1, 28.6265, 36.36877, 20, 1, 25, 95, 85, Yes
03/05/2019 12:18:17, 1, 28.67927, 36.366, 20, 1, 25, 95, 85, Yes
03/05/2019 13:18:23, 1, 28.65705, 36.42434, 20, 1, 25, 95, 85, Yes
03/05/2019 14:18:29, 1, 28.65149, 36.43545, 20, 1, 25, 95, 85, Yes
03/05/2019 15:18:36, 1, 28.73206, 36.491, 20, 1, 25, 95, 85, Yes
03/05/2019 16:18:41, 1, 28.65704, 36.5299, 20, 1, 25, 95, 85, Yes
03/05/2019 17:18:49, 1, 28.66816, 36.57713, 20, 1, 25, 95, 85, Yes
03/05/2019 18:18:52, 1, 28.69872, 36.57157, 20, 1, 25, 95, 85, Yes
03/05/2019 19:18:53, 1, 28.70427, 36.57435, 20, 1, 25, 95, 85, Yes
03/05/2019 20:18:59, 1, 28.77095, 36.62157, 20, 1, 25, 95, 85, Yes
03/05/2019 21:19:06, 1, 28.7515, 36.66047, 20, 1, 25, 95, 85, Yes
03/05/2019 22:19:14, 1, 28.77929, 36.65213, 20, 1, 25, 95, 85, Yes
03/05/2019 23:19:21, 1, 28.77651, 36.66602, 20, 1, 25, 95, 85, Yes
03/06/2019 00:19:30, 1, 28.83207, 36.71047, 20, 1, 25, 95, 85, Yes
03/06/2019 01:19:29, 1, 28.83484, 36.76603, 20, 1, 25, 95, 85, Yes
03/06/2019 02:19:39, 1, 28.8904, 36.78826, 20, 1, 25, 95, 85, Yes
03/06/2019 03:19:47, 1, 28.88762, 36.77714, 20, 1, 25, 95, 85, Yes
03/06/2019 04:19:57, 1, 28.92096, 36.78825, 20, 1, 25, 95, 85, Yes
03/06/2019 05:20:06, 1, 28.90985, 36.8327, 20, 1, 25, 95, 85, Yes
03/06/2019 06:20:15, 1, 28.96819, 36.83826, 20, 1, 25, 95, 85, Yes
03/06/2019 07:20:24, 1, 28.95707, 36.88271, 20, 1, 25, 95, 85, Yes
03/06/2019 08:20:28, 1, 28.99597, 36.88271, 85.45454, 1, 25, 95, 85, Yes
03/06/2019 09:20:33, 1, 28.99597, 36.89382, 100, 1, 25, 95, 85, Yes
03/06/2019 10:20:36, 1, 29.09597, 36.9966, 100, 1, 25, 95, 85, Yes
03/06/2019 11:20:45, 1, 29.09597, 37.07439, 100, 1, 25, 95, 85, Yes
03/06/2019 12:20:50, 1, 29.14875, 37.00216, 100, 1, 25, 95, 85, Yes
03/06/2019 13:20:55, 1, 29.12653, 37.1105, 100, 1, 25, 95, 85, Yes
03/06/2019 14:21:04, 1, 29.15986, 37.03828, 100, 1, 25, 95, 85, Yes
03/06/2019 15:21:07, 1, 29.18209, 37.15218, 100, 1, 25, 95, 85, Yes
03/06/2019 16:21:13, 1, 29.2321, 37.20218, 93.33334, 1, 25, 95, 85, Yes
03/06/2019 17:21:20, 1, 29.22654, 37.27163, 20, 1, 25, 95, 85, Yes
03/06/2019 18:21:26, 1, 29.18765, 37.24662, 20, 1, 25, 95, 85, Yes
03/06/2019 19:21:36, 1, 29.13764, 37.21885, 20, 1, 25, 95, 85, Yes
03/06/2019 20:21:39, 1, 29.21265, 37.26607, 20, 1, 25, 95, 85, Yes
03/06/2019 21:21:41, 1, 29.20987, 37.27441, 20, 1, 25, 95, 85, Yes
03/06/2019 22:21:42, 1, 29.26821, 37.32996, 20, 1, 25, 95, 85, Yes
03/06/2019 23:21:44, 1, 29.23487, 37.30774, 20, 1, 25, 95, 85, Yes
03/07/2019 00:21:45, 1, 29.29599, 37.34385, 20, 1, 25, 95, 85, Yes
03/07/2019 01:21:49, 1, 29.27099, 37.40497, 20, 1, 25, 95, 85, Yes
03/07/2019 02:21:53, 1, 29.34044, 37.39941, 20, 1, 25, 95, 85, Yes
03/07/2019 03:21:57, 1, 29.3321, 37.42719, 20, 1, 25, 95, 85, Yes
03/07/2019 04:22:01, 1, 29.33766, 37.42441, 20, 1, 25, 95, 85, Yes
03/07/2019 05:22:05, 1, 29.37655, 37.46609, 20, 1, 25, 95, 85, Yes
03/07/2019 06:22:10, 1, 29.38766, 37.48275, 20, 1, 25, 95, 85, Yes
03/07/2019 07:22:14, 1, 29.40433, 37.52164, 20, 1, 25, 95, 85, Yes
03/07/2019 08:22:19, 1, 29.421, 37.56054, 20, 1, 25, 95, 85, Yes
03/07/2019 09:22:23, 1, 29.47656, 37.56332, 20, 1, 25, 95, 85, Yes
03/07/2019 10:22:27, 1, 29.50989, 37.64943, 20, 1, 25, 95, 85, Yes
03/07/2019 11:22:32, 1, 29.60157, 37.63832, 20, 1, 25, 95, 85, Yes
03/07/2019 12:22:38, 1, 29.57934, 37.72166, 20, 1, 25, 95, 85, Yes
03/07/2019 13:22:43, 1, 29.63491, 37.76889, 20, 1, 25, 95, 85, Yes
03/07/2019 14:22:46, 1, 29.64602, 37.76611, 20, 1, 25, 95, 85, Yes
03/07/2019 15:22:52, 1, 29.64046, 37.79945, 20, 1, 25, 95, 85, Yes
03/07/2019 16:22:59, 1, 29.63491, 37.79111, 20, 1, 25, 95, 85, Yes
03/07/2019 17:23:02, 1, 29.62379, 37.84389, 20, 1, 25, 95, 85, Yes
03/07/2019 18:23:08, 1, 29.67936, 37.78556, 20, 1, 25, 95, 85, Yes
03/07/2019 19:23:11, 1, 29.71825, 37.81056, 20, 1, 25, 95, 85, Yes
03/07/2019 20:23:19, 1, 29.72658, 37.85778, 20, 1, 25, 95, 85, Yes
03/07/2019 21:23:25, 1, 29.73214, 37.86334, 20, 1, 25, 95, 85, Yes
03/07/2019 22:23:28, 1, 29.74603, 37.96335, 20, 1, 25, 95, 85, Yes
03/07/2019 23:23:33, 1, 29.68491, 37.93002, 20, 1, 25, 95, 85, No
03/08/2019 00:23:41, 1, 29.7377, 37.90501, 20, 1, 25, 95, 85, No
03/08/2019 01:23:45, 1, 29.80158, 37.9439, 20, 1, 25, 95, 85, No
03/08/2019 02:23:51, 1, 29.79325, 38.01891, 20, 1, 25, 95, 85, No
03/08/2019 03:23:56, 1, 29.84603, 37.96335, 20, 1, 25, 95, 85, No
03/08/2019 04:24:00, 1, 29.8627, 37.96613, 20, 1, 25, 95, 85, No
03/08/2019 05:24:04, 1, 29.84881, 38.01891, 20, 1, 25, 95, 85, No
03/08/2019 06:24:09, 1, 29.88215, 38.10781, 20, 1, 25, 95, 85, No
03/08/2019 07:24:13, 1, 29.88215, 38.16892, 20, 1, 25, 95, 85, No
03/08/2019 08:24:21, 1, 29.94604, 38.15781, 20, 1, 25, 95, 85, No
03/08/2019 09:24:24, 1, 29.90159, 38.16336, 20, 1, 25, 95, 85, No
03/08/2019 10:24:32, 1, 29.97104, 38.19948, 20, 1, 25, 95, 85, No
03/08/2019 11:24:38, 1, 30.02937, 38.21615, 20, 1, 25, 95, 85, No
03/08/2019 12:24:40, 1, 30.09328, 38.28281, 20, 1, 25, 95, 85, No
03/08/2019 13:24:43, 1, 30.00715, 38.22726, 20, 1, 25, 95, 85, No
03/08/2019 14:24:47, 1, 30.03493, 38.2606, 20, 1, 25, 95, 85, No
03/08/2019 15:24:51, 1, 30.02382, 38.30505, 20, 1, 25, 95, 85, No
03/08/2019 16:24:58, 1, 30.08216, 38.30227, 20, 1, 25, 95, 85, No
03/08/2019 17:25:02, 1, 30.07939, 38.29393, 20, 1, 25, 95, 85, No
03/08/2019 18:25:10, 1, 30.11828, 38.35505, 20, 1, 25, 95, 85, No
03/08/2019 19:25:17, 1, 30.12661, 38.34671, 20, 1, 25, 95, 85, No
03/08/2019 20:25:24, 1, 30.12661, 38.4884, 20, 1, 25, 95, 85, No
03/08/2019 21:25:27, 1, 30.18773, 38.4884, 20, 1, 25, 95, 85, No
03/08/2019 22:25:32, 1, 30.17106, 38.49395, 20, 1, 25, 95, 85, No
03/08/2019 23:25:35, 1, 30.19884, 38.50228, 20, 1, 25, 95, 85, No
03/09/2019 00:25:44, 1, 30.20995, 38.50784, 20, 1, 25, 95, 85, No
03/09/2019 01:25:48, 1, 30.2044, 38.56339, 20, 1, 25, 95, 85, No
03/09/2019 02:25:55, 1, 30.25718, 38.5495, 20, 1, 25, 95, 85, No
03/09/2019 03:26:00, 1, 30.25162, 38.61062, 20, 1, 25, 95, 85, No
03/09/2019 04:26:03, 1, 30.25718, 38.60785, 20, 1, 25, 95, 85, No
03/09/2019 05:26:12, 1, 30.31551, 38.55506, 20, 1, 25, 95, 85, No
03/09/2019 06:26:20, 1, 30.30162, 38.56339, 20, 1, 25, 95, 85, No
03/09/2019 07:26:26, 1, 30.30996, 38.55228, 20, 1, 25, 95, 85, No
03/09/2019 08:26:33, 1, 30.3433, 38.68563, 20, 1, 25, 95, 85, No
03/09/2019 09:26:40, 1, 30.33774, 38.69119, 20, 1, 25, 95, 85, No
03/09/2019 10:26:45, 1, 30.34607, 38.7023, 20, 1, 25, 95, 85, No
03/09/2019 11:26:49, 1, 30.40997, 38.68008, 20, 1, 25, 95, 85, No
03/09/2019 12:26:53, 1, 30.37941, 38.79953, 20, 1, 25, 95, 85, No
03/09/2019 13:26:59, 1, 30.44886, 38.82453, 20, 1, 25, 95, 85, No
03/09/2019 14:27:04, 1, 30.45719, 38.83564, 20, 1, 25, 95, 85, No
03/09/2019 15:27:11, 1, 30.52386, 38.84953, 20, 1, 25, 95, 85, No
03/09/2019 16:27:19, 1, 30.50164, 38.84676, 20, 1, 25, 95, 85, No
03/09/2019 17:27:22, 1, 30.45997, 38.87453, 20, 1, 25, 95, 85, No
03/09/2019 18:27:31, 1, 30.4433, 38.86343, 20, 1, 25, 95, 85, No
03/09/2019 19:27:37, 1, 30.46552, 38.86065, 20, 1, 25, 95, 85, No
03/09/2019 20:27:43, 1, 30.49053, 38.87453, 20, 1, 25, 95, 85, No
03/09/2019 21:27:50, 1, 30.52386, 38.88009, 20, 1, 25, 95, 85, No
03/09/2019 22:27:58, 1, 30.54331, 38.88842, 20, 1, 25, 95, 85, No
03/09/2019 23:27:59, 1, 30.44053, 38.93009, 20, 1, 25, 95, 85, No
03/10/2019 00:28:06, 1, 30.56831, 38.93565, 20, 1, 25, 95, 85, No
03/10/2019 01:28:12, 1, 30.47942, 38.9551, 20, 1, 25, 95, 85, No
03/10/2019 02:28:17, 1, 30.55721, 38.95232, 20, 1, 25, 95, 85, No
03/10/2019 03:28:25, 1, 30.6461, 39.00232, 20, 1, 25, 95, 85, No
03/10/2019 04:28:32, 1, 30.6211, 38.99676, 20, 1, 25, 95, 85, No
03/10/2019 05:28:40, 1, 30.65998, 39.01343, 20, 1, 25, 95, 85, No
03/10/2019 06:28:46, 1, 30.65443, 39.03844, 20, 1, 25, 95, 85, No
03/10/2019 07:28:52, 1, 30.6711, 39.03566, 20, 1, 25, 95, 85, No
03/10/2019 08:28:58, 1, 30.66832, 39.09122, 20, 1, 25, 95, 85, No
03/10/2019 09:29:04, 1, 30.69609, 39.09678, 20, 1, 25, 95, 85, No
03/10/2019 10:29:11, 1, 30.83223, 39.14122, 20, 1, 25, 95, 85, No
03/10/2019 11:29:18, 1, 30.77388, 39.17456, 20, 1, 25, 95, 85, No
03/10/2019 12:29:25, 1, 30.76278, 39.17734, 20, 1, 25, 95, 85, No
03/10/2019 13:29:31, 1, 30.76555, 39.23845, 20, 1, 25, 95, 85, No
03/10/2019 14:29:36, 1, 30.77388, 39.30234, 20, 1, 25, 95, 85, No
03/10/2019 15:29:42, 1, 30.89611, 39.29679, 20, 1, 25, 95, 85, No
03/10/2019 16:29:50, 1, 30.88223, 39.32179, 20, 1, 25, 95, 85, No
03/10/2019 17:29:58, 1, 30.86834, 39.23567, 20, 1, 25, 95, 85, No
03/10/2019 18:30:05, 1, 30.81833, 39.32735, 20, 1, 25, 95, 85, No
03/10/2019 19:30:14, 1, 30.86556, 39.33013, 20, 1, 25, 95, 85, No
03/10/2019 20:30:17, 1, 30.82111, 39.31902, 20, 1, 25, 95, 85, No
03/10/2019 21:30:25, 1, 30.87945, 39.32457, 20, 1, 25, 95, 85, No
03/10/2019 22:30:32, 1, 30.87111, 39.33846, 20, 1, 25, 95, 85, No
03/10/2019 23:30:38, 1, 30.90445, 39.34402, 20, 1, 25, 95, 85, No
03/11/2019 00:30:44, 1, 30.90167, 39.4329, 20, 1, 25, 95, 85, No
03/11/2019 01:30:50, 1, 30.88778, 39.45235, 20, 1, 25, 95, 85, No
03/11/2019 03:30:54, 1, 30.94056, 39.46069, 20, 1, 25, 95, 85, No
03/11/2019 04:31:01, 1, 30.93778, 39.45514, 20, 1, 25, 95, 85, No
03/11/2019 05:31:08, 1, 30.98779, 39.46902, 20, 1, 25, 95, 85, No
03/11/2019 06:31:15, 1, 30.99891, 39.47736, 20, 1, 25, 95, 85, No
03/11/2019 07:31:21, 1, 30.99613, 39.48291, 20, 1, 25, 95, 85, No
03/11/2019 08:31:29, 1, 31.00724, 39.53292, 20, 1, 25, 95, 85, No
03/11/2019 09:31:34, 1, 30.99612, 39.53848, 20, 1, 25, 95, 85, No
03/11/2019 10:31:44, 1, 31.04335, 39.5107, 20, 1, 25, 95, 85, No
03/11/2019 11:31:51, 1, 31.1128, 39.59126, 20, 1, 25, 95, 85, No
03/11/2019 12:31:56, 1, 31.21003, 39.63293, 20, 1, 25, 95, 85, No
03/11/2019 13:32:01, 1, 31.2017, 39.68848, 20, 1, 25, 95, 85, No
03/11/2019 14:32:05, 1, 31.26004, 39.6996, 20, 1, 25, 95, 85, No
03/11/2019 15:32:09, 1, 31.26281, 39.67737, 20, 1, 25, 95, 85, No
03/11/2019 16:32:16, 1, 31.29338, 39.72182, 20, 1, 25, 95, 85, No
